subscriber_id,tier,acquisition_segment,engagement_segment,monetization_segment,composite_key
SUB000733,ad_free,promo_only_users,ad_value_seekers,platform_bundled_acquirers,promo_only_users|ad_value_seekers|platform_bundled_acquirers
SUB000734,ad_free,promo_only_users,ad_free_loyalists,platform_bundled_acquirers,promo_only_users|ad_free_loyalists|platform_bundled_acquirers
SUB000735,ad_free,at_risk_lapsers,ad_free_loyalists,tvod_to_svod_converters,at_risk_lapsers|ad_free_loyalists|tvod_to_svod_converters
SUB000736,ad_supported,habitual_streamers,ad_tolerant_upgraders,tvod_to_svod_converters,habitual_streamers|ad_tolerant_upgraders|tvod_to_svod_converters
SUB000737,annual,habitual_streamers,ad_value_seekers,deal_responsive_acquirers,habitual_streamers|ad_value_seekers|deal_responsive_acquirers
SUB000738,ad_free,promo_only_users,tvod_inclined_buyers,tvod_to_svod_converters,promo_only_users|tvod_inclined_buyers|tvod_to_svod_converters
SUB000739,ad_supported,dormant_subscribers,ad_tolerant_upgraders,platform_bundled_acquirers,dormant_subscribers|ad_tolerant_upgraders|platform_bundled_acquirers
SUB000740,ad_supported,dormant_subscribers,price_triggered_downgraders,value_perception_buyers,dormant_subscribers|price_triggered_downgraders|value_perception_buyers
SUB000741,ad_supported,content_anchored_viewers,price_triggered_downgraders,deal_responsive_acquirers,content_anchored_viewers|price_triggered_downgraders|deal_responsive_acquirers
SUB000742,ad_free,at_risk_lapsers,tvod_inclined_buyers,platform_bundled_acquirers,at_risk_lapsers|tvod_inclined_buyers|platform_bundled_acquirers
SUB000743,ad_supported,at_risk_lapsers,ad_value_seekers,content_triggered_buyers,at_risk_lapsers|ad_value_seekers|content_triggered_buyers
SUB000744,ad_free,dormant_subscribers,ad_tolerant_upgraders,value_perception_buyers,dormant_subscribers|ad_tolerant_upgraders|value_perception_buyers
SUB000745,annual,promo_only_users,price_triggered_downgraders,platform_bundled_acquirers,promo_only_users|price_triggered_downgraders|platform_bundled_acquirers
SUB000746,ad_supported,dormant_subscribers,ad_value_seekers,tvod_to_svod_converters,dormant_subscribers|ad_value_seekers|tvod_to_svod_converters
SUB000747,ad_supported,content_anchored_viewers,ad_free_loyalists,value_perception_buyers,content_anchored_viewers|ad_free_loyalists|value_perception_buyers
SUB000748,ad_free,at_risk_lapsers,tvod_inclined_buyers,deal_responsive_acquirers,at_risk_lapsers|tvod_inclined_buyers|deal_responsive_acquirers
SUB000749,ad_supported,at_risk_lapsers,ad_tolerant_upgraders,deal_responsive_acquirers,at_risk_lapsers|ad_tolerant_upgraders|deal_responsive_acquirers
SUB000750,annual,dormant_subscribers,ad_value_seekers,tvod_to_svod_converters,dormant_subscribers|ad_value_seekers|tvod_to_svod_converters
SUB000751,annual,at_risk_lapsers,ad_tolerant_upgraders,deal_responsive_acquirers,at_risk_lapsers|ad_tolerant_upgraders|deal_responsive_acquirers
SUB000752,ad_supported,dormant_subscribers,ad_free_loyalists,platform_bundled_acquirers,dormant_subscribers|ad_free_loyalists|platform_bundled_acquirers
SUB000753,annual,promo_only_users,ad_value_seekers,deal_responsive_acquirers,promo_only_users|ad_value_seekers|deal_responsive_acquirers
SUB000754,ad_free,dormant_subscribers,price_triggered_downgraders,platform_bundled_acquirers,dormant_subscribers|price_triggered_downgraders|platform_bundled_acquirers
SUB000755,annual,at_risk_lapsers,ad_free_loyalists,value_perception_buyers,at_risk_lapsers|ad_free_loyalists|value_perception_buyers
SUB000756,ad_supported,promo_only_users,price_triggered_downgraders,tvod_to_svod_converters,promo_only_users|price_triggered_downgraders|tvod_to_svod_converters
SUB000757,ad_free,content_anchored_viewers,ad_tolerant_upgraders,deal_responsive_acquirers,content_anchored_viewers|ad_tolerant_upgraders|deal_responsive_acquirers
SUB000758,ad_free,at_risk_lapsers,ad_value_seekers,tvod_to_svod_converters,at_risk_lapsers|ad_value_seekers|tvod_to_svod_converters
SUB000759,ad_supported,promo_only_users,ad_tolerant_upgraders,tvod_to_svod_converters,promo_only_users|ad_tolerant_upgraders|tvod_to_svod_converters
SUB000760,ad_supported,promo_only_users,ad_value_seekers,platform_bundled_acquirers,promo_only_users|ad_value_seekers|platform_bundled_acquirers
SUB000761,ad_free,content_anchored_viewers,ad_free_loyalists,content_triggered_buyers,content_anchored_viewers|ad_free_loyalists|content_triggered_buyers
SUB000762,ad_free,dormant_subscribers,tvod_inclined_buyers,deal_responsive_acquirers,dormant_subscribers|tvod_inclined_buyers|deal_responsive_acquirers
SUB000763,ad_supported,promo_only_users,price_triggered_downgraders,content_triggered_buyers,promo_only_users|price_triggered_downgraders|content_triggered_buyers
SUB000764,ad_supported,at_risk_lapsers,tvod_inclined_buyers,value_perception_buyers,at_risk_lapsers|tvod_inclined_buyers|value_perception_buyers
SUB000765,ad_supported,at_risk_lapsers,tvod_inclined_buyers,content_triggered_buyers,at_risk_lapsers|tvod_inclined_buyers|content_triggered_buyers
SUB000766,ad_supported,promo_only_users,ad_free_loyalists,content_triggered_buyers,promo_only_users|ad_free_loyalists|content_triggered_buyers
SUB000767,ad_free,at_risk_lapsers,ad_tolerant_upgraders,content_triggered_buyers,at_risk_lapsers|ad_tolerant_upgraders|content_triggered_buyers
SUB000768,ad_free,dormant_subscribers,ad_tolerant_upgraders,deal_responsive_acquirers,dormant_subscribers|ad_tolerant_upgraders|deal_responsive_acquirers
SUB000769,annual,promo_only_users,ad_value_seekers,value_perception_buyers,promo_only_users|ad_value_seekers|value_perception_buyers
SUB000770,annual,promo_only_users,ad_value_seekers,tvod_to_svod_converters,promo_only_users|ad_value_seekers|tvod_to_svod_converters
SUB000771,ad_free,promo_only_users,price_triggered_downgraders,tvod_to_svod_converters,promo_only_users|price_triggered_downgraders|tvod_to_svod_converters
SUB000772,annual,promo_only_users,price_triggered_downgraders,value_perception_buyers,promo_only_users|price_triggered_downgraders|value_perception_buyers
SUB000773,ad_supported,content_anchored_viewers,ad_free_loyalists,platform_bundled_acquirers,content_anchored_viewers|ad_free_loyalists|platform_bundled_acquirers
SUB000774,ad_supported,at_risk_lapsers,tvod_inclined_buyers,tvod_to_svod_converters,at_risk_lapsers|tvod_inclined_buyers|tvod_to_svod_converters
SUB000775,ad_free,at_risk_lapsers,price_triggered_downgraders,value_perception_buyers,at_risk_lapsers|price_triggered_downgraders|value_perception_buyers
SUB000776,ad_free,dormant_subscribers,ad_tolerant_upgraders,deal_responsive_acquirers,dormant_subscribers|ad_tolerant_upgraders|deal_responsive_acquirers
SUB000777,annual,at_risk_lapsers,price_triggered_downgraders,value_perception_buyers,at_risk_lapsers|price_triggered_downgraders|value_perception_buyers
SUB000778,ad_free,at_risk_lapsers,ad_free_loyalists,platform_bundled_acquirers,at_risk_lapsers|ad_free_loyalists|platform_bundled_acquirers
SUB000779,ad_free,dormant_subscribers,tvod_inclined_buyers,value_perception_buyers,dormant_subscribers|tvod_inclined_buyers|value_perception_buyers
SUB000780,ad_free,dormant_subscribers,price_triggered_downgraders,content_triggered_buyers,dormant_subscribers|price_triggered_downgraders|content_triggered_buyers
SUB000781,annual,content_anchored_viewers,price_triggered_downgraders,tvod_to_svod_converters,content_anchored_viewers|price_triggered_downgraders|tvod_to_svod_converters
SUB000782,annual,dormant_subscribers,ad_value_seekers,platform_bundled_acquirers,dormant_subscribers|ad_value_seekers|platform_bundled_acquirers
SUB000783,ad_supported,at_risk_lapsers,ad_free_loyalists,platform_bundled_acquirers,at_risk_lapsers|ad_free_loyalists|platform_bundled_acquirers
SUB000784,ad_free,habitual_streamers,price_triggered_downgraders,value_perception_buyers,habitual_streamers|price_triggered_downgraders|value_perception_buyers
SUB000785,ad_free,content_anchored_viewers,ad_value_seekers,value_perception_buyers,content_anchored_viewers|ad_value_seekers|value_perception_buyers
SUB000786,ad_free,habitual_streamers,ad_free_loyalists,tvod_to_svod_converters,habitual_streamers|ad_free_loyalists|tvod_to_svod_converters
SUB000787,ad_free,promo_only_users,price_triggered_downgraders,content_triggered_buyers,promo_only_users|price_triggered_downgraders|content_triggered_buyers
SUB000788,ad_supported,dormant_subscribers,price_triggered_downgraders,tvod_to_svod_converters,dormant_subscribers|price_triggered_downgraders|tvod_to_svod_converters
SUB000789,ad_free,at_risk_lapsers,ad_value_seekers,tvod_to_svod_converters,at_risk_lapsers|ad_value_seekers|tvod_to_svod_converters
SUB000790,ad_free,promo_only_users,ad_tolerant_upgraders,platform_bundled_acquirers,promo_only_users|ad_tolerant_upgraders|platform_bundled_acquirers
SUB000791,ad_free,dormant_subscribers,price_triggered_downgraders,deal_responsive_acquirers,dormant_subscribers|price_triggered_downgraders|deal_responsive_acquirers
SUB000792,ad_free,promo_only_users,ad_tolerant_upgraders,value_perception_buyers,promo_only_users|ad_tolerant_upgraders|value_perception_buyers
SUB000793,ad_supported,content_anchored_viewers,tvod_inclined_buyers,content_triggered_buyers,content_anchored_viewers|tvod_inclined_buyers|content_triggered_buyers
SUB000794,ad_free,promo_only_users,ad_value_seekers,content_triggered_buyers,promo_only_users|ad_value_seekers|content_triggered_buyers
SUB000795,ad_free,at_risk_lapsers,ad_free_loyalists,deal_responsive_acquirers,at_risk_lapsers|ad_free_loyalists|deal_responsive_acquirers
SUB000796,annual,dormant_subscribers,ad_free_loyalists,platform_bundled_acquirers,dormant_subscribers|ad_free_loyalists|platform_bundled_acquirers
SUB000797,ad_supported,habitual_streamers,ad_tolerant_upgraders,deal_responsive_acquirers,habitual_streamers|ad_tolerant_upgraders|deal_responsive_acquirers
SUB000798,annual,content_anchored_viewers,ad_tolerant_upgraders,deal_responsive_acquirers,content_anchored_viewers|ad_tolerant_upgraders|deal_responsive_acquirers
SUB000799,ad_free,at_risk_lapsers,ad_tolerant_upgraders,content_triggered_buyers,at_risk_lapsers|ad_tolerant_upgraders|content_triggered_buyers
SUB000800,ad_supported,content_anchored_viewers,ad_tolerant_upgraders,content_triggered_buyers,content_anchored_viewers|ad_tolerant_upgraders|content_triggered_buyers
SUB000801,ad_supported,at_risk_lapsers,price_triggered_downgraders,platform_bundled_acquirers,at_risk_lapsers|price_triggered_downgraders|platform_bundled_acquirers
SUB000802,ad_free,habitual_streamers,ad_value_seekers,tvod_to_svod_converters,habitual_streamers|ad_value_seekers|tvod_to_svod_converters
SUB000803,annual,content_anchored_viewers,price_triggered_downgraders,platform_bundled_acquirers,content_anchored_viewers|price_triggered_downgraders|platform_bundled_acquirers
SUB000804,ad_free,dormant_subscribers,price_triggered_downgraders,deal_responsive_acquirers,dormant_subscribers|price_triggered_downgraders|deal_responsive_acquirers
SUB000805,annual,content_anchored_viewers,ad_value_seekers,content_triggered_buyers,content_anchored_viewers|ad_value_seekers|content_triggered_buyers
SUB000806,annual,habitual_streamers,tvod_inclined_buyers,tvod_to_svod_converters,habitual_streamers|tvod_inclined_buyers|tvod_to_svod_converters
SUB000807,ad_free,habitual_streamers,price_triggered_downgraders,content_triggered_buyers,habitual_streamers|price_triggered_downgraders|content_triggered_buyers
SUB000808,annual,at_risk_lapsers,ad_tolerant_upgraders,platform_bundled_acquirers,at_risk_lapsers|ad_tolerant_upgraders|platform_bundled_acquirers
SUB000809,ad_supported,promo_only_users,price_triggered_downgraders,deal_responsive_acquirers,promo_only_users|price_triggered_downgraders|deal_responsive_acquirers
SUB000810,ad_supported,content_anchored_viewers,price_triggered_downgraders,content_triggered_buyers,content_anchored_viewers|price_triggered_downgraders|content_triggered_buyers
SUB000811,ad_free,at_risk_lapsers,ad_tolerant_upgraders,content_triggered_buyers,at_risk_lapsers|ad_tolerant_upgraders|content_triggered_buyers
SUB000812,ad_supported,habitual_streamers,tvod_inclined_buyers,value_perception_buyers,habitual_streamers|tvod_inclined_buyers|value_perception_buyers
SUB000813,annual,promo_only_users,tvod_inclined_buyers,content_triggered_buyers,promo_only_users|tvod_inclined_buyers|content_triggered_buyers
SUB000814,ad_supported,at_risk_lapsers,ad_value_seekers,value_perception_buyers,at_risk_lapsers|ad_value_seekers|value_perception_buyers
SUB000815,ad_supported,content_anchored_viewers,tvod_inclined_buyers,tvod_to_svod_converters,content_anchored_viewers|tvod_inclined_buyers|tvod_to_svod_converters
SUB000816,ad_supported,dormant_subscribers,price_triggered_downgraders,content_triggered_buyers,dormant_subscribers|price_triggered_downgraders|content_triggered_buyers
SUB000817,annual,at_risk_lapsers,price_triggered_downgraders,content_triggered_buyers,at_risk_lapsers|price_triggered_downgraders|content_triggered_buyers
SUB000818,ad_free,dormant_subscribers,ad_tolerant_upgraders,value_perception_buyers,dormant_subscribers|ad_tolerant_upgraders|value_perception_buyers
SUB000819,annual,promo_only_users,tvod_inclined_buyers,tvod_to_svod_converters,promo_only_users|tvod_inclined_buyers|tvod_to_svod_converters
SUB000820,annual,promo_only_users,price_triggered_downgraders,tvod_to_svod_converters,promo_only_users|price_triggered_downgraders|tvod_to_svod_converters
SUB000821,annual,dormant_subscribers,ad_value_seekers,platform_bundled_acquirers,dormant_subscribers|ad_value_seekers|platform_bundled_acquirers
SUB000822,annual,habitual_streamers,ad_free_loyalists,content_triggered_buyers,habitual_streamers|ad_free_loyalists|content_triggered_buyers
SUB000823,annual,habitual_streamers,ad_tolerant_upgraders,value_perception_buyers,habitual_streamers|ad_tolerant_upgraders|value_perception_buyers
SUB000824,ad_free,content_anchored_viewers,ad_free_loyalists,value_perception_buyers,content_anchored_viewers|ad_free_loyalists|value_perception_buyers
SUB000825,annual,content_anchored_viewers,ad_free_loyalists,value_perception_buyers,content_anchored_viewers|ad_free_loyalists|value_perception_buyers
SUB000826,annual,at_risk_lapsers,price_triggered_downgraders,value_perception_buyers,at_risk_lapsers|price_triggered_downgraders|value_perception_buyers
SUB000827,ad_supported,at_risk_lapsers,ad_value_seekers,tvod_to_svod_converters,at_risk_lapsers|ad_value_seekers|tvod_to_svod_converters
SUB000828,annual,at_risk_lapsers,tvod_inclined_buyers,platform_bundled_acquirers,at_risk_lapsers|tvod_inclined_buyers|platform_bundled_acquirers
SUB000829,ad_free,content_anchored_viewers,ad_tolerant_upgraders,tvod_to_svod_converters,content_anchored_viewers|ad_tolerant_upgraders|tvod_to_svod_converters
SUB000830,ad_free,habitual_streamers,ad_free_loyalists,content_triggered_buyers,habitual_streamers|ad_free_loyalists|content_triggered_buyers
SUB000831,ad_free,promo_only_users,tvod_inclined_buyers,value_perception_buyers,promo_only_users|tvod_inclined_buyers|value_perception_buyers
SUB000832,ad_supported,dormant_subscribers,ad_value_seekers,platform_bundled_acquirers,dormant_subscribers|ad_value_seekers|platform_bundled_acquirers
SUB000833,ad_free,habitual_streamers,ad_free_loyalists,deal_responsive_acquirers,habitual_streamers|ad_free_loyalists|deal_responsive_acquirers
SUB000834,ad_free,at_risk_lapsers,tvod_inclined_buyers,tvod_to_svod_converters,at_risk_lapsers|tvod_inclined_buyers|tvod_to_svod_converters
SUB000835,ad_supported,at_risk_lapsers,ad_free_loyalists,value_perception_buyers,at_risk_lapsers|ad_free_loyalists|value_perception_buyers
SUB000836,annual,content_anchored_viewers,ad_value_seekers,value_perception_buyers,content_anchored_viewers|ad_value_seekers|value_perception_buyers
SUB000837,annual,habitual_streamers,ad_free_loyalists,value_perception_buyers,habitual_streamers|ad_free_loyalists|value_perception_buyers
SUB000838,ad_supported,dormant_subscribers,ad_value_seekers,platform_bundled_acquirers,dormant_subscribers|ad_value_seekers|platform_bundled_acquirers
